name_cn,name_en,type,grapes,favor,age,market_price,price,score,click,factory,location
兰彻姆酒堡特别珍藏仙粉黛红葡萄酒,"Latcham Estate Special Reserve Zinfandel, Fair Play, USA",红葡萄酒,仙粉黛,粗涩 醇厚,2007,-1,-1,《葡萄酒爱好者》:0.83,672,兰彻姆酒庄,美国-塞拉丘陵
狮子酒庄女王雷司令干白葡萄酒,"Domaine Simha Rani Riesling, Coal River Valley, Australia",白葡萄酒,雷司令,清新 自然 纯正,2014,-1,-1,,858,狮子酒庄,澳大利亚-塔斯马尼亚
特葡赤霞珠干红葡萄酒（空加瓜谷）,"Terrapura Cabernet Sauvignon, Colchagua Valley, Chile",,,甜腻,2010,-1,-1,,2289,特葡酒庄,智利-空加瓜谷
特伦庄园珍藏黑皮诺干红葡萄酒,"Trentham Estate Reserve Pinot Noir, Tasmania, Australia",红葡萄酒,黑皮诺,樱桃 香料 红色浆果 草莓奶香,2015,-1,-1,《詹姆士·韩礼德澳大利亚葡萄酒指南》:0.95,575,特伦庄园,澳大利亚-塔斯马尼亚
艾勒米格马尔贝克干红葡萄酒,"El Enemigo Malbec, Mendoza, Argentina",红葡萄酒,马尔贝克,,2009,475,-1,"史蒂芬·坦泽:0.87
《葡萄酒爱好者》:0.84",3252,艾勒米格酒庄,阿根廷-门多萨
温巴赫奥登堡琼瑶浆白葡萄酒,"Domaine Weinbach Altenbourg Gewurztraminer, Alsace, France",白葡萄酒,琼瑶浆,桃子 苹果 蜂蜜,2016,-1,-1,"史蒂芬·坦泽:0.9
罗伯特·帕克官网:0.88
杰西斯·罗宾逊:0.85
史蒂芬·坦泽:0.9
高特与米罗:0.85",3070,温巴赫酒庄,法国-阿尔萨斯
林道尔特别珍藏特酿干型起泡酒,"Lindauer Special Reserve Brut Cuvee, New Zealand",起泡酒,"霞多丽
黑皮诺",,2004,330,-1,"鲍勃·坎贝尔:0.84
《醇鉴》:0.7
《醇鉴》:0.6
鲍勃·坎贝尔:0.83",3052,林道尔酒庄,-新西兰
干露酒庄红魔鬼魔鬼特酿起泡酒,"Concha y Toro Casillero del Diablo Devil's Brut, Limari Valley, Chile",起泡酒,,柑橘 柠檬 矿物,-1,210,-1,杰西斯·罗宾逊:0.75,3920,干露酒庄,智利-利马里谷
布里亚-莫伊塞特酿蓝美人干型香槟,"Champagne Bliard-Moriset Cuvee La Belle Bleue Brut, Champagne, France",起泡酒,霞多丽,柠檬 水果干,-1,-1,-1,,517,布里亚-莫伊塞香槟,法国-香槟
贝和堂酒庄钻石干红葡萄酒,"Chateau Les Bertrands Diamant Rouge, Blaye Cotes de Bordeaux, France",红葡萄酒,红葡萄混酿,,2012,-1,-1,,172,贝和堂酒庄,法国-波尔多
圣休伯特酒庄长相思干白葡萄酒,"St Huberts Cabernet Sauvignon Blanc, Yarra Valley, Australia",白葡萄酒,长相思,,2008,-1,-1,,1033,圣休伯特酒庄,澳大利亚-雅拉谷
帕克帕克圣巴巴拉霞多丽干白葡萄酒,"Fess Parker Santa Barbara County Chardonnay, Central Coast, USA",白葡萄酒,霞多丽,,2011,260,-1,"史蒂芬·坦泽:0.87
《葡萄酒爱好者》:0.84
《葡萄酒与烈酒》:0.89
酒窖追踪:0.88
酒窖追踪:0.87",1679,菲斯帕克酒庄,美国-加利福尼亚州
库德雷·比佐香魄（ 热夫雷-香贝丹一级园）干红葡萄酒,"Domaine Coudray Bizot Champeaux, Gevrey Chambertin Premier Cru, France",红葡萄酒,黑皮诺 100%,黑醋栗、香料,-1,-1,-1,,1332,库德雷·比佐酒庄,法国-热夫雷-香贝丹
斯科帕酒庄布里克内比奥罗阿尔巴红葡萄酒,"Scarpa Bric du Nota  Nebbiolo d’Alba D.O.C, Piedmont, Italy",红葡萄酒,内比奥罗,,1979,475,-1,,854,斯科帕酒庄,意大利-皮埃蒙特
沃特谢伊黑皮诺干红葡萄酒,"Walt Shea Vineyard Pinot Noir, Willamette Valley, USA",红葡萄酒,黑皮诺,,-1,-1,-1,,214,沃特酒庄,美国-加利福尼亚州
十字勋章赛吉乐干白葡萄酒,"Domaine La Croix Chaptal Sigillees White, Coteaux du Languedoc, France",白葡萄酒,"克莱雷
瑚珊
灰歌海娜",,2012,-1,-1,,1847,十字勋章酒庄,法国-朗格多克-露喜龙
伯兰德翩翩飞起梅洛干红葡萄酒,"Boland Cellar Flutterby Merlot, Coastal Region, South Africa",红葡萄酒,梅洛,,2012,-1,-1,,676,伯兰德酒庄,南非-西开普省
卢普绍莱勃艮第黑皮诺干红葡萄酒,"Lupe Cholet Bourgogne Pinot Noir Comte de Lupe, Burgundy, France",红葡萄酒,黑皮诺 100%,,2009,330,-1,,1465,卢普绍莱酒庄,法国-勃艮第
宝利达传统特酿起泡酒,"Borrodell Vineyard Methode Traditionelle Reserve Cuvee Sparkling, Orange, Australia",起泡酒,"霞多丽
黑皮诺
莫尼耶皮诺",杏仁奶糖 草莓 奶油,2010,-1,-1,,737,宝利达酒庄,澳大利亚-奥兰治
绿农拿渡特雷比奥罗干白葡萄酒,"Agriverde Natum Trebbiano d'Abruzzo, Abruzzo, Italy",白葡萄酒,特雷比奥罗,,2010,65,-1,,2307,绿农酒庄,意大利-阿布鲁佐
卡塞格林一级梅洛-赤霞珠干红葡萄酒,"Cassegrain Premium Merlot-Cabernet Sauvignon, New England, Australia",红葡萄酒,"梅洛
赤霞珠",,2011,-1,-1,,949,卡塞格林酒庄,-澳大利亚
法拉利卡诺缤纷赤霞珠干红葡萄酒,"Ferrari-Carano Tre Monte Cabernet Sauvignon, Alexander Valley, USA",红葡萄酒,赤霞珠,生涩 醇厚 香料味,2000,-1,-1,《葡萄酒爱好者》:0.86,1399,法拉利卡诺酒庄,美国-索诺玛县
,cave b cabernet franc (columbia valley (wa)),红葡萄酒,,耐嚼 单宁厚重,2008,-1,-1,《葡萄酒爱好者》:0.83,721,洞穴酒庄,美国-华盛顿州
罗曼尼拉10年茶色波特酒,"Quinta da Romaneira 10 Year Old Tawny Port, Douro, Portugal",波特酒/雪莉酒,"国产多瑞加
多瑞加弗兰卡
红巴罗卡
罗丽红
猎狗",,-1,545,-1,,2526,罗曼尼拉酒庄,葡萄牙-杜罗河
婷芭克世家威廉姆梨子白兰地,"F.E. Trimbach Poire Williams Eau de Vie Pear Brandy, Alsace, France",蒸馏酒,,,1986,890,-1,,5005,婷芭克世家酒庄,法国-阿尔萨斯
桑特酒庄老藤长相思干白葡萄酒,"DeSante Wines Old Vine Sauvignon Blanc, Napa Valley, USA",白葡萄酒,长相思,酸橙 新鲜梨子 橙花,2013,-1,-1,《葡萄酒观察家》:0.83,571,桑特酒庄,美国-纳帕谷
宝林酒堡酒商珍藏霞多丽干白葡萄酒,"Clos du Bois Proprietor's Reserve Chardonnay, Alexander Valley, USA",白葡萄酒,霞多丽,余味悠长 醇厚 风味 酸爽,1986,-1,-1,,1040,宝林酒庄,美国-索诺玛县
卡塞格林西拉干红葡萄酒,"Cassegrain Shiraz, South Eastern Australia, Australia",红葡萄酒,西拉,有深度,1988,-1,-1,,2507,卡塞格林酒庄,-澳大利亚
爱河桥酒庄维欧尼长相思干白葡萄酒,"Domaine de l'Arjolle Viognier Sauvignon Blanc, Cotes de Thongue, France",白葡萄酒,"长相思
维欧尼",白花 金银花 荔枝,2015,-1,-1,,381,爱河桥酒庄,法国-朗格多克-露喜龙
西夫拉姆10年老树赤霞珠干红葡萄酒,"Saflam 10-Year Old Vine Cabernet Sauvignon, Yantai, China",红葡萄酒,赤霞珠,黑色水果 咖啡 可可,-1,-1,-1,,1395,西夫拉姆酒堡,中国-烟台
马丁酒庄庄园丽致干白葡萄酒,"Martin Vineyard Lizhi Dry White, Huailai, China",白葡萄酒,霞多丽,柑橘 奶油,-1,-1,-1,,845,马丁酒庄,中国-怀来
多赞加酒庄仙粉黛干红葡萄酒,"Dobra Zemlja Winery Zinfandel, California, USA",红葡萄酒,仙粉黛,黑樱桃 浆果,2013,-1,-1,,379,多赞加酒庄,美国-加利福尼亚州
,Anselmet Monrose,,,清新的  酒体适中 粗犷,-1,-1,-1,,727,安索梅酒庄,-意大利
桑顿特酿麝香芳蒂白葡萄酒,"Thornton Winery Cuvee de Muscat de Frontignan, Temecula Valley, USA",白葡萄酒,麝香,,-1,435,-1,,1365,桑顿酒庄,美国-加利福尼亚州
维沙托雷司令干白葡萄酒,"V. Sattui Riesling, Anderson Valley, USA",白葡萄酒,雷司令,,2012,-1,-1,《葡萄酒爱好者》:0.86,1089,维沙托酒庄,美国-门多西诺县
西达维尔公平竞争规则混酿红葡萄酒,"Cedarville Rules of Fair Play Blend Red, EI Dorado, USA",红葡萄酒,红葡萄混酿,,2012,-1,-1,,251,西达维尔酒庄,美国-塞拉丘陵
斯特兰德范瑟斯半干红葡萄酒,"Stellenbosch Vineyards Versus Red, Western Cape, South Africa",红葡萄酒,独家混酿,,2011,-1,-1,,2406,斯特兰德酒庄,南非-北开普省
多普磨坊粒选贵腐琼瑶浆甜白葡萄酒,"Dopff au Moulin Selection de Grains Nobles Gewurztraminer, Alsace, France",甜酒,琼瑶浆,干果 蜂蜜 柑橘 干花,2008,-1,-1,高特与米罗:0.25,454,多普磨坊酒庄,法国-阿尔萨斯
西斯寇特第二酒庄HD西拉干红葡萄酒,"Heathcote II HD Shiraz, Heathcote, Australia",红葡萄酒,西拉,蓝莓、干型,2013,-1,-1,,660,西斯寇特第二酒庄,澳大利亚-西斯寇特
,antonin rodet pinot noir (chambolle-musigny),红葡萄酒,,单宁厚重,2001,-1,-1,《葡萄酒爱好者》:0.87,818,安东宁·洛迪酒庄,法国-香波-慕西尼
阿灵顿萤火虫桃红葡萄酒,"Arrington Vineyards Firefly Rose, Tennessee, USA",桃红葡萄酒,桑娇维塞,草莓 樱桃 李子,2010,270,-1,,1514,阿灵顿酒庄,-美国
安娜巴涡轮混合干红葡萄酒,"Anaba Turbine Red Blend, Sonoma Valley, USA",红葡萄酒,"歌海娜
西拉
慕合怀特",,2011,-1,-1,,447,安娜巴酒庄,美国-加利福尼亚州
奔富Bin 62赤霞珠-马尔贝克干红葡萄酒,"Penfolds Bin 62 Cabernet Sauvignon - Malbec, South Australia, Australia",红葡萄酒,"马尔贝克
赤霞珠",,1963,15900,-1,,2551,奔富酒庄,澳大利亚-南澳州
龙磐庄园酒堡特级赤霞珠干红葡萄酒,"Longpan Grand Cabernet Sauvignon, Huailai, China",红葡萄酒,赤霞珠,,2010,-1,-1,,1705,怀来龙腾葡萄酒,中国-怀来
布瓦洛父子酒庄盎格鲁（沃尔奈一级园）干红葡萄酒,"Domaine Lucien Boillot & Fils Les Angles, Volnay Premier Cru, France",红葡萄酒,黑皮诺 100%,脆爽 清新的 酒体适中 粗犷,2011,-1,-1,"罗伯特·帕克官网:0.89
《葡萄酒倡导家》:0.75
《葡萄酒倡导家》:0.86",1738,布瓦洛父子酒庄,法国-沃尔奈
莎普蒂尔“小褶带”干红葡萄酒,"M. Chapoutier La Petite Ruche, Crozes-Hermitage, France",红葡萄酒,西拉,凝练 紧实 余味悠长  紫色 醇厚 风味 宝石红色 活泼,2010,385,-1,"《葡萄酒倡导家》:0.89
《葡萄酒倡导家》:0.87
史蒂芬·坦泽:0.9
《葡萄酒倡导家》:0.91
《葡萄酒评论》:0.25",3208,莎普蒂尔酒庄,法国-克罗兹-埃米塔日
梦路乌托邦8号干红葡萄酒,"Le Chemin des Reves Utopie 8, Languedoc-Roussillon, France",红葡萄酒,赤霞珠,,-1,-1,-1,,454,梦路庄园,法国-朗格多克-露喜龙
卡斯泰尔王子法兰兹起泡酒,"Furstlich Castell'sches Domanenamt Fraenzi Castell, Franken, Germany",起泡酒,"施埃博
西万尼
米勒-图高",,-1,-1,-1,,784,卡斯泰尔王子酒庄,德国-弗兰肯
格罗诺鸟巢西拉红葡萄酒,"Grono Ancient Method The Roost Shiraz, Barossa Valley, Australia",红葡萄酒,西拉,,2009,-1,-1,,353,格罗诺酒庄,澳大利亚-巴罗萨谷
,"Chateau de la Guimoniere Coteaux du Layon Chaume Les Julines, Loire, France",,白诗南,均衡 清新 优雅 清新的 活泼 余味悠长,1997,1150,-1,《葡萄酒评论》:0.75,1549,纪蒙尼埃酒庄,法国-莱昂丘
金鹰庄园珍藏长相思干白葡萄酒,"Millaman Estate Reserve Sauvignon Blanc, Curico Valley, Chile",白葡萄酒,长相思,,2011,205,-1,"杰西斯·罗宾逊:0.7
《葡萄酒爱好者》:0.85",2710,金鹰酒庄,智利-库里科谷
金字塔谷酒庄考利家族黑皮诺红葡萄酒,"Pyramid Valley Vineyards Cowley Family Pinot Noir, Marlborough, New Zealand",红葡萄酒,黑皮诺,,2009,595,-1,,1953,金字塔谷酒庄,新西兰-马尔堡
阿尔坦扎利安丹萨限量发行干红葡萄酒,"Bodegas Altanza Lealtanza Limited Edition, Rioja DOCa, Spain",红葡萄酒,丹魄,,2008,280,-1,,1634,阿尔坦扎酒庄,西班牙-里奥哈
托戈尼提赤霞珠干红葡萄酒,"Tognetti Family Winery Cabernet Sauvignon, Nape Valley, USA",红葡萄酒,赤霞珠,黑莓 黑加仑,2014,650,-1,,353,托戈尼提家族酒庄,美国-纳帕谷
布恩黑皮诺干红葡萄酒,"Burn Cottage Pinot Noir, Central Otago, New Zealand",红葡萄酒,黑皮诺,,2011,-1,-1,"鲍勃·坎贝尔:0.95
酒窖追踪:0.91
罗伯特·帕克官网:0.92",3140,布恩酒庄,新西兰-中部奥塔哥
阿尔坦扎利安丹萨阿提斯塔艾斯帕勒斯米罗珍藏干红葡萄酒,"Bodegas Altanza Lealtanza Artistas Espanoles Miro Reserva, Rioja DOCa, Spain",红葡萄酒,丹魄,复杂 风味余味持久  风味 酸爽,2005,-1,-1,"罗伯特·帕克官网:0.92
史蒂芬·坦泽:0.93
《葡萄酒倡导家》:0.91
史蒂芬·坦泽:0.91",3048,阿尔坦扎酒庄,西班牙-里奥哈
约克维尔兰德尔山园埃莉诺赛美容-长相思干白葡萄酒,"Yorkville Cellars Randle Hill Vineyard Eleanor Of Aquitaine, Yorkville Highlands, USA",白葡萄酒,"长相思
赛美蓉",均衡 醇厚,2010,360,-1,"《葡萄酒爱好者》:0.87
《葡萄酒爱好者》:0.88",1752,约克维尔酒庄,美国-门多西诺县
蒙图斯酒庄顶级红葡萄酒,"Chateau Montus Prestige, Madiran, France",红葡萄酒,丹娜,焦油 可可 香料,-1,-1,-1,,16844,布鲁蒙酒业集团,法国-马迪朗
布琅兄弟特供雷司令干白葡萄酒,"Brown Brothers Cellar Door Release Riesling, King Valley, Australia",白葡萄酒,雷司令,,2012,-1,-1,杰里米·奥利弗:0.87,1432,布琅兄弟酒庄,澳大利亚-国王谷
约瑟夫菲尔普斯欢腾霞多丽干白葡萄酒,"Joseph Phelps Vineyards Ovation Chardonnay, Sonoma Coast, USA",白葡萄酒,霞多丽,柠檬 西柚 苹果 梨,2010,655,-1,"史蒂芬·坦泽:0.91
史蒂芬·坦泽:0.91
《葡萄酒爱好者》:0.92
酒窖追踪:0.91
酒窖追踪:0.91",2181,约瑟夫菲尔普斯酒庄,美国-索诺玛县
,canalicchio di sopra sangiovese grosso (brunello di montalcino),红葡萄酒,,凝练 有深度 口感饱满 醇厚,2008,-1,-1,"《葡萄酒爱好者》:0.9
《葡萄酒爱好者》:0.87",1036,凯来丽可酒庄,意大利-托斯卡纳
杰伊·克里斯托弗热情黑皮诺干红葡萄酒,"J. Christopher Wines Appassionata Pinot Noir, Willamette Valley, USA",红葡萄酒,黑皮诺,红色水果,2009,-1,-1,,294,杰伊·克里斯托弗酒庄,美国-俄勒冈州
海角霍克兰湾长相思干白葡萄酒,"First Cape Hawkland Bay Sauvignon Blanc, Marlborough, New Zealand",白葡萄酒,长相思,,-1,155,-1,,1604,海角酒庄,新西兰-马尔堡
伊甸山黑皮诺干红葡萄酒,"Mount Eden Vineyards Estate Bottled Pinot Noir, Santa Cruz Mountains, USA",红葡萄酒,黑皮诺,,2010,1070,-1,"史蒂芬·坦泽:0.93
勃艮第葡萄酒网:0.91
《葡萄酒倡导家》:0.93
史蒂芬·坦泽:0.93",1792,伊甸山酒庄,美国-加利福尼亚州
阿提森塔拉女族长西拉干红葡萄酒,"Artisan Tara The Matriarch Syrah, Auckland, New Zealand",红葡萄酒,西拉,,2013,190,-1,,1045,阿提森酒庄,新西兰-奥克兰
德保利家族精选梅洛干红葡萄酒,"De Bortoli DB Family Selection Merlot, South Eastern Australia, Australia",红葡萄酒,梅洛,,2010,-1,-1,,1253,德保利酒庄,-澳大利亚
亚伯必修杜亭科尔登查理曼干白葡萄酒,"Albert Bichot Domaine du Pavillon Corton-Charlemagne Grand Cru, Cote de Beaune, France",白葡萄酒,霞多丽 100%,,2011,1830,-1,"《葡萄酒爱好者》:0.25
杰西斯·罗宾逊:0.93
勃艮第葡萄酒网:0.94
《葡萄酒爱好者》:0.93",3161,亚伯必修酒庄,法国-伯恩丘
巴克林仙粉黛干红葡萄酒,"Bucklin Old Hill Ranch Zinfandel, Sonoma County, USA",红葡萄酒,仙粉黛,,2009,580,-1,"酒窖追踪:0.91
史蒂芬·坦泽:0.89
酒窖追踪:0.9
酒窖追踪:0.89
《葡萄酒爱好者》:0.86",2832,巴克林酒庄,美国-索诺玛县
圣弗朗西丝帕加尼园珍藏金粉黛干红葡萄酒,"St. Francis Pagani Vineyard Reserve Zinfandel, Sonoma Valley, USA",红葡萄酒,仙粉黛,,2008,-1,-1,"酒窖追踪:0.9
《葡萄酒爱好者》:0.86
《葡萄酒爱好者》:0.86
酒窖追踪:0.89
《葡萄酒爱好者》:0.9",2121,圣弗朗西丝酒庄,美国-索诺玛县
哈洛尔多斯梅洛红葡萄酒,"Los Haroldos Merlot, Mendoza, Argentina",红葡萄酒,梅洛,,2012,-1,-1,,2510,哈洛尔多斯酒庄,阿根廷-门多萨
鹭山传统陈酿雷司令干白葡萄酒,"Heron Hill Old Vines Riesling, Finger Lakes, USA",白葡萄酒,雷司令,,2005,-1,-1,《葡萄酒爱好者》:0.83,790,鹭山酒庄,美国-纽约州
康塔多酒庄帽子干红葡萄酒,"Bodegas Contador Predicador Tinto, Rioja, Spain",红葡萄酒,"丹魄
歌海娜
马士罗
格拉西亚诺",浓郁 饱满,2013,650,-1,"《葡萄酒倡导家》:0.9
《葡萄酒倡导家》:0.92
《葡萄酒倡导家》:0.92
《葡萄酒倡导家》:0.89",3061,康塔多酒庄,西班牙-里奥哈
泽巴赫尼德山-海尔登雷园司令精选白葡萄（二星）,"Selbach-Oster Lieser Niederberg-Helden Riesling Auslese Two Star, Mosel, Germany",白葡萄酒,雷司令,有个性的 咸香味可口 酒体果香浓郁,1993,-1,-1,,827,泽巴赫酒庄,德国-摩泽尔
格拉斯顿长相思白葡萄酒,"Gladstone Vineyard Sauvignon Blanc, Wairarapa, New Zealand",白葡萄酒,长相思,接骨木花 热情果 柠檬皮,2013,-1,-1,,1510,格拉斯顿酒庄,新西兰-怀拉拉帕
卢塞凯罗SL桃红葡萄酒,"Chateau Rousset- Caillau By SL, Entre-Deux-Mers, France",桃红葡萄酒,"品丽珠
赛美蓉",,-1,-1,-1,,1860,卢塞凯罗酒庄,法国-两海之间
西溪长相思干白葡萄酒,"West Brook Sauvignon Blanc, Marlborough, New Zealand",白葡萄酒,长相思,宽广 轻柔,2013,-1,-1,鲍勃·坎贝尔:0.86,1724,西溪酒庄,新西兰-马尔堡
米勒-库伯特酿圣塞西尔琼瑶浆甜白葡萄酒,"Domaine Muller-Koeberle Cuvee Sainte Cecile Gewurztraminer, Alsace, France",白葡萄酒,琼瑶浆,异域水果 无花果,2012,-1,-1,,511,米勒-库伯酒庄,法国-阿尔萨斯
迪马提奥酒庄新泽西白葡萄酒,"DiMatteo Vineyard Jersey White, New Jersey, USA",白葡萄酒,,桃子,-1,155,-1,,721,迪马提奥酒庄,美国-新泽西州
瑞兹巴贝拉阿尔巴干红葡萄酒,"Rizzi Barbera d'Alba, Piedmont, Italy",红葡萄酒,巴贝拉,,2009,260,-1,"《葡萄酒爱好者》:0.87
《葡萄酒爱好者》:0.88",2406,瑞兹酒庄,意大利-皮埃蒙特
,Benziger Pinot Blanc,白葡萄酒,白皮诺,甜蜜 醇厚 纤瘦,1992,-1,-1,《葡萄酒倡导家》:0.87,899,本齐格酒庄,美国-加利福尼亚州
马蒂尔德爱乐思甜白葡萄酒,"Villa Matilde Eleusi Passito, Campania, Italy",甜酒,法兰娜,,2007,1100,-1,"《葡萄酒爱好者》:0.94
《葡萄酒爱好者》:0.93",2950,马蒂尔德酒庄,意大利-卡帕尼亚
柯尔特溪西拉干红葡萄酒,"Colter's Creek Syrah, Snake River Valley, USA",红葡萄酒,"维欧尼
西拉",红色水果 黑胡椒,2012,-1,-1,,870,柯尔特溪酒庄,美国-爱达荷州
卡玛迪斯提拉托乌沃普罗塞克白兰地,"Carpene Malvolti Distillato d'Uva di Prosecco, Veneto, Italy",蒸馏酒,普洛赛克,,-1,630,-1,,1575,卡玛酒庄,意大利-威尼托
费南德兹艾莲莺歌园干白葡萄酒,"Alejandro Fernandez Alejairen El Vinculo, Castilla La Mancha, Spain",白葡萄酒,阿依伦,,2010,330,-1,,3519,费南德兹酒庄,西班牙-卡斯蒂利亚-拉曼恰
詹姆斯·查理斯白芙美干白葡萄酒,"James Charles Winery & Vineyard Fume Blanc, Virginia, USA",白葡萄酒,长相思,青柠 甘草 香草 烤面包,2015,-1,-1,,191,詹姆斯·查理斯酒庄,-美国
杠杆酒庄敌意兼并干红葡萄酒,"Leverage Hostile Takeover, Adelaida District, USA",红葡萄酒,歌海娜,樱桃 红色浆果,2017,-1,-1,,258,杠杆酒庄,美国-帕索罗布尔斯
路西安僧侣夏山-蒙哈榭一级园安倍滋白葡萄酒,"Lucien Le Moine Chassagne-Montrachet 1er Cru Les Embrazées, Chassagne-Montrachet, France",白葡萄酒,,甜瓜 苹果 梨,2012,-1,-1,,1245,路西安僧侣酒庄,法国-勃艮第
,Scarpa Barbaresco,,,,1981,-1,-1,,1930,斯科帕酒庄,意大利-皮埃蒙特
百德品丽珠桃红葡萄酒,"Byrd Cellars Cabernet Franc Vin Rose, USA",桃红葡萄酒,品丽珠,覆盆子 浆果,-1,-1,-1,,349,百德酒庄,-美国
卡托尔哈尔特伯哲园阿斯本雷司令迟摘干白葡萄酒,"Muller-Catoir Haardter Burgergarten Im Aspen Riesling Spatlese Trocken, Pfalz, Germany",白葡萄酒,雷司令,,2004,-1,-1,《葡萄酒倡导家》:0.92,1254,卡托尔酒庄,德国-法尔兹
雷穆父子科贝特园干白葡萄酒,"Remoissenet Pere & Fils Les Combettes, Puligny-Montrachet Premier Cru, France",白葡萄酒,霞多丽 100%,美妙 复杂 优雅 甜蜜 余味悠长 含蓄 香料味,1986,-1,-1,,802,雷穆父子酒庄,法国-普里尼-蒙哈榭
圣母苏菲亚马特码格林干白葡萄酒,"Santa Sofia Montemagrin Bianco di Custoza, Veneto, Italy",白葡萄酒,"玛尔维萨
特雷比奥罗
卡尔卡耐卡
托凯",,2010,190,-1,,2666,圣索菲亚酒庄,意大利-威尼托
埃米利亚纳诺奇西拉干红葡萄酒,"Emiliana Natura Syrah, Rapel Valley, Chile",红葡萄酒,西拉,黑醋栗 新鲜樱桃,2013,-1,-1,"罗伯特·帕克官网:0.87
《葡萄酒爱好者》:0.86",2621,埃米利亚纳酒庄,智利-中央山谷
沃尔夫梅洛干红葡萄酒,"Wolffer Estate Merlot, Long Island, USA",红葡萄酒,梅洛,,2010,-1,-1,,1539,沃尔夫酒庄,美国-纽约州
布兰卡特长相思起泡酒,"Brancott Estate Sparking Sauvignon Blanc, Marlborough, New Zealand",起泡酒,长相思,,2010,-1,-1,,928,布兰卡特酒庄,新西兰-马尔堡
巴塞曼乔登雷司令半干型白葡萄酒,"Weingut Geheimer Rat Dr. von Bassermann-Jordan Riesling HalbTrocken, Pfalz, Germany",白葡萄酒,雷司令,,-1,-1,-1,,638,巴塞曼乔登酒庄,德国-法尔兹
